ID;answered_all;Duration..in.seconds.;RecordedDate;UserLanguage;Dem_age;Dem_gender;Dem_edu;Dem_edu_mom;Dem_employment;Country;Dem_Expat;Dem_state;Dem_maritalstatus;Dem_dependents;Dem_riskgroup;Dem_isolation;Dem_isolation_adults;Dem_isolation_kids;AD_gain;AD_loss;AD_check;Scale_PSS10_UCLA_1;Scale_PSS10_UCLA_2;Scale_PSS10_UCLA_3;Scale_PSS10_UCLA_4;Scale_PSS10_UCLA_5;Scale_PSS10_UCLA_6;Scale_PSS10_UCLA_7;Scale_PSS10_UCLA_8;Scale_PSS10_UCLA_9;Scale_PSS10_UCLA_10;Scale_SLON_1;Scale_SLON_2;Scale_SLON_3;OECD_people_1;OECD_people_2;OECD_insititutions_1;OECD_insititutions_2;OECD_insititutions_3;OECD_insititutions_4;OECD_insititutions_5;OECD_insititutions_6;Corona_concerns_1;Corona_concerns_2;Corona_concerns_3;Corona_concerns_4;Corona_concerns_5;Trust_countrymeasure;Compliance_1;Compliance_2;Compliance_3;Compliance_4;Compliance_5;Compliance_6;born_92;experience_war;experience_war_TXT;war_injury;loss_during_war;time_spent_in_war;time_spent_in_war_TXT;Scale_UCLA_TRI_1;Scale_UCLA_TRI_2;Scale_UCLA_TRI_3;Scale_UCLA_TRI_4;PS_PTSD_1;PS_PTSD_2;PS_PTSD_3;PS_PTSD_4;PS_PTSD_5;BFF_15_1;BFF_15_2;BFF_15_3;BFF_15_4;BFF_15_5;BFF_15_6;BFF_15_7;BFF_15_8;BFF_15_9;BFF_15_10;BFF_15_11;BFF_15_12;BFF_15_13;BFF_15_14;BFF_15_15;Expl_Distress_1;Expl_Distress_2;Expl_Distress_3;Expl_Distress_4;Expl_Distress_5;Expl_Distress_6;Expl_Distress_7;Expl_Distress_8;Expl_Distress_9;Expl_Distress_10;Expl_Distress_11;Expl_Distress_12;Expl_Distress_13;Expl_Distress_14;Expl_Distress_15;Expl_Distress_16;Expl_Distress_17;Expl_Distress_18;Expl_Distress_19;Expl_Distress_20;Expl_Distress_21;Expl_Distress_22;Expl_Distress_23;Expl_Distress_24;Expl_Distress_txt;SPS_1;SPS_2;SPS_3;SPS_4;SPS_5;SPS_6;SPS_7;SPS_8;SPS_9;SPS_10;Expl_Coping_1;Expl_Coping_2;Expl_Coping_3;Expl_Coping_4;Expl_Coping_5;Expl_Coping_6;Expl_Coping_7;Expl_Coping_8;Expl_Coping_9;Expl_Coping_10;Expl_Coping_11;Expl_Coping_12;Expl_Coping_13;Expl_Coping_14;Expl_Coping_15;Expl_Coping_16;Expl_coping_txt;Expl_media_1;Expl_media_2;Expl_media_3;Expl_media_4;Expl_media_5;Expl_media_6;Final_open;PSS10_avg;SLON3_avg;neu;ext;ope;agr;con;SPS_avg;Scale_UCLA_TRI_avg
82088;No;403;02/04/2020 17:45;PT-BR;22;Male;Some College, short continuing education or equivalent;College degree;Student;Brazil;no;Rio de Janeiro;Single;0;Yes;Isolated;2;0;· If Program A is adopted, 200 people will be saved.;NA;No;4;3;2;3;3;3;3;2;4;3;3;2;3;5;9;4;0;6;10;8;1;1;5;5;5;4;2;6;6;5;3;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;6;3;4;4;3;4;5;6;6;4;4;6;5;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.2;2.66666666666667;4.33333333333333;4;5;3;4.33333333333333;NA;NA
82099;No;198;02/04/2020 17:38;PT-BR;22;Female;Some College, short continuing education or equivalent;Up to 12 years of school;Not employed;Brazil;no;Rio de Janeiro;Single;0;Yes;Isolated;4;0;NA;· If Program D is adopted there is 1/3 probability that nobody will die, and 2/3 probability that 600 people will die.;No;4;4;5;3;1;4;2;2;5;4;1;1;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.2;2.33333333333333;NA;NA;NA;NA;NA;NA;NA
82114;No;1360;01/04/2020 17:53;PT-BR;21;Female;Some College, short continuing education or equivalent;College degree;Student;Brazil;no;RJ;Single;0;Yes;Isolated;3;0;NA;· If Program D is adopted there is 1/3 probability that nobody will die, and 2/3 probability that 600 people will die.;No;3;3;4;3;2;3;3;2;4;3;3;2;3;5;7;1;1;6;8;9;NA;4;6;5;6;6;2;4;4;4;2;2;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;5;2;5;5;2;4;5;4;5;4;5;3;5;5;5;3;6;5;5;5;99;2;99;5;5;5;5;5;2;3;5;3;3;4;4;2;5;2;NA;6;5;5;5;6;5;5;5;6;6;5;1;5;1;5;4;5;5;5;5;5;5;5;5;2;4;NA;5;5;4;5;5;2;NA;3.4;2.66666666666667;5;5;4.33333333333333;3.66666666666667;3.33333333333333;5.4;NA
82116;No;1145;01/04/2020 17:50;PT-BR;22;Female;Some College, short continuing education or equivalent;Up to 12 years of school;Student;Brazil;no;Rio de Janeiro;Single;0;Yes;Life carries on with minor changes;2;0;NA;NA;NA;3;3;3;3;3;3;3;3;3;3;3;3;4;5;8;3;3;6;6;7;5;5;5;5;6;6;4;5;5;5;4;4;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;4;4;4;3;4;3;5;4;4;3;5;4;3;3;4;4;99;4;4;4;1;4;99;4;4;5;5;5;4;4;4;4;4;4;4;4;5;3;NA;5;5;5;4;5;4;5;5;5;5;3;3;4;3;4;4;4;4;4;4;4;4;5;4;1;4;NA;4;4;4;4;4;3;NA;3;3.33333333333333;3.66666666666667;3.33333333333333;4;3.66666666666667;3.66666666666667;4.8;NA
82120;No;1144;01/04/2020 17:47;PT-BR;27;Female;College degree, bachelor, master;College degree;Student;Brazil;no;Paraiba;Single;0;Yes;Isolated;2;NA;NA;· If Program C is adopted 400 people will die.;No;4;2;4;3;3;4;3;4;3;3;4;3;4;3;4;2;3;2;5;8;4;4;5;3;5;5;4;5;4;5;1;3;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;3;4;3;1;6;4;4;4;5;2;1;4;6;5;99;2;99;4;4;2;1;4;99;6;4;5;6;1;1;1;2;4;1;3;1;1;5;1;NA;5;4;4;4;4;1;5;4;5;5;3;1;5;1;4;3;5;6;6;4;4;3;5;5;1;6;NA;5;4;4;4;5;4;NA;3.1;3.66666666666667;3.33333333333333;1.66666666666667;4;1.66666666666667;3.33333333333333;4.1;NA
82148;No;1212;02/04/2020 17:43;PT-BR;24;Male;Some College, short continuing education or equivalent;College degree;Not employed;Brazil;yes;Paraiba;Married/cohabiting;0;Yes;Isolated;3;0;· If Program A is adopted, 200 people will be saved.;NA;No;2;5;5;1;2;4;2;1;4;3;4;4;4;3;4;1;1;6;8;8;1;6;6;6;6;6;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4.1;4;NA;NA;NA;NA;NA;NA;NA
82174;No;791;01/04/2020 17:29;PT-BR;23;Female;Some College, short continuing education or equivalent;College degree;Student;Brazil;no;Rio de Janeiro;Single;0;Yes;Isolated;3;0;· If Program B is adopted, there is 1/3 probability that 600 people will be saved, and 2/3 probability that no people will be saved;NA;Yes;4;5;5;2;1;5;3;1;5;5;4;5;5;6;8;1;1;6;9;10;5;3;6;4;6;6;3;6;4;3;6;3;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;6;4;6;5;3;4;6;5;3;5;6;5;4;4;99;6;99;99;3;6;NA;6;99;4;5;6;6;5;6;6;5;3;6;5;5;4;99;1;NA;6;6;6;6;6;6;6;6;6;6;3;1;5;2;5;4;5;4;5;5;2;3;4;5;2;2;Praticar atividade física;5;5;5;3;NA;3;Diminuiçao drástica da minha produtividade;4.6;4.66666666666667;5;5;5;5;4;6;NA
82809;No;556;02/04/2020 15:32;PT-BR;23;Female;Some College, short continuing education or equivalent;College degree;Not employed;Brazil;no;Rio de Janeiro;Single;0;Yes;Isolated;1;0;NA;· If Program C is adopted 400 people will die.;No;4;4;4;3;1;4;3;1;4;4;1;1;3;2;4;3;2;4;7;7;2;2;4;2;5;5;2;5;3;2;4;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;5;2;4;3;4;5;5;5;3;5;5;3;5;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;1.66666666666667;5;3.33333333333333;5;4.66666666666667;2.33333333333333;NA;NA
82907;Yes;1113;01/04/2020 15:29;PT-BR;22;Male;Some College, short continuing education or equivalent;Some College or equivalent;Student;Brazil;no;rio de janeiro;Single;0;Yes;Isolated;2;0;· If Program A is adopted, 200 people will be saved.;NA;No;4;3;4;2;2;4;3;2;4;4;3;3;4;6;6;5;2;7;5;7;2;6;6;6;5;5;3;6;5;4;5;3;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;6;3;6;6;3;5;6;6;4;5;6;6;6;6;6;6;1;6;5;6;1;6;1;5;6;6;6;5;5;4;6;5;6;5;4;1;6;2;NA;4;5;4;5;4;4;4;5;4;5;5;5;6;5;6;6;5;5;6;4;4;4;4;5;3;5;NA;4;5;6;4;5;3;NA;3.8;3.33333333333333;5.33333333333333;5.33333333333333;5.66666666666667;4.66666666666667;4.33333333333333;4.4;NA
83442;No;1716;02/04/2020 14:37;PT-BR;46;Female;College degree, bachelor, master;College degree;Full time employed;Brazil;no;Piaui;Married/cohabiting;24;Yes;Isolated;1;0;· If Program A is adopted, 200 people will be saved.;NA;Yes;4;4;3;4;2;2;3;2;3;3;3;1;3;7;8;7;8;8;7;10;0;5;2;5;2;5;1;5;5;5;5;3;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;2;5;5;6;5;5;5;5;2;4;5;3;2;5;4;4;4;2;2;4;5;5;2;5;5;4;6;6;4;5;4;3;4;5;4;2;5;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.2;2.33333333333333;2.33333333333333;4.33333333333333;5;4.66666666666667;4.33333333333333;NA;NA
83455;No;373;02/04/2020 14:14;PT-BR;63;Female;Up to 12 years of school;Up to 9 years of school;Self-employed;Brazil;no;Paraiba;Single;0;Yes;Life carries on with minor changes;3;2;NA;· If Program D is adopted there is 1/3 probability that nobody will die, and 2/3 probability that 600 people will die.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
83857;Yes;1482;01/04/2020 13:48;PT-BR;21;Female;Up to 12 years of school;Up to 12 years of school;Student;Brazil;no;Rio de Janeiro;Single;0;Yes;Isolated;2;0;· If Program A is adopted, 200 people will be saved.;NA;No;3;4;4;2;2;4;3;3;4;5;3;3;4;3;6;2;4;5;6;9;6;5;5;5;5;5;6;6;6;5;4;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;6;1;4;4;5;2;2;5;5;4;3;2;6;2;4;99;99;5;4;5;3;6;99;5;6;5;5;5;99;4;2;5;6;3;5;2;5;3;NA;5;5;5;5;5;4;5;5;3;6;4;4;5;4;5;5;5;5;5;5;4;5;5;5;4;5;NA;5;2;5;5;5;3;NA;3.8;3.33333333333333;6;3.33333333333333;3;3;1.66666666666667;4.8;NA
83872;No;424;02/04/2020 13:29;PT-BR;25;Female;Up to 12 years of school;Up to 9 years of school;Not employed;Brazil;no;Joao pessoa/PB;Single;1;Not sure;Life carries on with minor changes;1;1;· If Program B is adopted, there is 1/3 probability that 600 people will be saved, and 2/3 probability that no people will be saved;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
83960;No;236;02/04/2020 13:16;PT-BR;21;Female;Some College, short continuing education or equivalent;Some College or equivalent;Student;Brazil;no;Rio de Janeiro;Single;0;Yes;Isolated;1;0;NA;· If Program C is adopted 400 people will die.;No;3;4;3;3;4;4;3;4;4;4;4;4;4;7;8;5;2;2;3;5;3;5;5;5;5;5;1;5;5;5;5;5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3.2;4;NA;NA;NA;NA;NA;NA;NA
84104;No;315;02/04/2020 13:05;PT-BR;25;Male;College degree, bachelor, master;Up to 12 years of school;Full time employed;Brazil;yes;espirito santo;Married/cohabiting;1;Yes;Isolated;2;0;· If Program A is adopted, 200 people will be saved.;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
84166;No;1226;01/04/2020 13:15;PT-BR;24;Female;Some College, short continuing education or equivalent;Up to 6 years of school;Student;Brazil;no;Paraíba;Single;0;Yes;Isolated;4;0;· If Program A is adopted, 200 people will be saved.;NA;No;2;3;4;3;2;3;3;1;3;2;3;2;3;4;6;0;1;5;7;10;1;4;6;5;5;3;2;5;5;6;2;3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;4;3;4;3;4;3;5;4;5;3;4;5;5;4;5;5;1;6;6;4;1;2;1;3;5;6;6;6;3;5;2;4;5;4;6;3;6;1;NA;5;5;6;6;4;4;4;6;5;5;3;1;6;1;6;5;1;1;6;6;1;6;5;5;1;6;NA;2;4;NA;3;5;1;Nao saber se vou conseguir um emprego na minha área devido a crise e mudanças no modo de trabalho gerada pela pandemia;3.2;2.66666666666667;4;3.33333333333333;4;3;3.66666666666667;5;NA
84265;Yes;1637;01/04/2020 13:12;PT-BR;23;Female;College degree, bachelor, master;College degree;Student;Brazil;no;Rio Grande do Sul;Single;0;Yes;Isolated;2;0;NA;· If Program C is adopted 400 people will die.;No;2;2;2;4;1;1;3;1;3;2;2;2;1;2;2;1;7;2;4;5;3;3;6;6;6;6;2;6;6;6;1;1;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;6;6;4;6;6;6;6;2;6;5;2;2;6;4;1;1;1;3;1;1;1;1;4;6;6;4;5;1;1;1;1;1;1;1;3;5;1;NA;5;5;5;5;5;5;5;5;5;5;5;1;5;5;5;2;5;1;4;5;5;5;5;5;1;5;NA;4;4;4;1;3;5;NA;2.7;1.66666666666667;1.66666666666667;3.66666666666667;6;5.33333333333333;4.33333333333333;5;NA
84354;No;1180;01/04/2020 12:56;PT-BR;22;Female;Some College, short continuing education or equivalent;Up to 12 years of school;Student;Brazil;no;RJ;Single;0;Yes;Isolated;3;0;· If Program A is adopted, 200 people will be saved.;NA;Not sure;4;5;5;4;1;3;2;1;5;2;5;3;5;6;7;3;7;2;3;10;4;6;NA;6;6;6;5;5;6;4;3;3;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;5;2;6;6;1;3;5;4;4;5;6;3;6;5;5;5;99;5;3;5;99;6;99;6;2;5;5;5;2;5;99;5;6;3;5;2;6;2;NA;6;5;6;6;6;5;6;6;4;6;1;6;NA;6;6;3;6;6;6;5;2;5;5;NA;6;2;NA;1;1;2;1;1;1;NA;4;4.33333333333333;4.33333333333333;6;4;4.66666666666667;3;5.6;NA
84591;No;873;01/04/2020 12:30;PT-BR;21;Female;Some College, short continuing education or equivalent;College degree;Student;Brazil;no;Rio de Janeiro;Single;0;Yes;Isolated;1;0;NA;· If Program D is adopted there is 1/3 probability that nobody will die, and 2/3 probability that 600 people will die.;No;2;3;3;4;1;2;3;3;NA;2;3;2;4;6;7;6;7;7;5;8;8;5;5;5;5;4;5;6;5;5;3;4;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;5;4;6;6;4;5;5;4;4;6;6;4;3;6;99;4;99;4;4;6;99;5;99;5;3;5;5;5;4;4;2;5;5;4;3;1;6;3;NA;6;6;6;6;6;6;6;6;6;6;5;1;6;1;5;6;4;4;6;5;4;5;5;6;6;5;NA;1;1;1;4;4;4;NA;2.77777777777778;3;4.33333333333333;5;4.66666666666667;5;4.66666666666667;6;NA
84929;Yes;26443;01/04/2020 19:07;PT-BR;21;Female;Some College, short continuing education or equivalent;College degree;Student;Brazil;no;Rio de Janeiro;Single;0;Yes;Isolated;3;0;NA;· If Program D is adopted there is 1/3 probability that nobody will die, and 2/3 probability that 600 people will die.;No;3;3;2;3;3;3;3;2;2;1;2;2;4;8;9;2;3;6;7;8;2;6;6;6;6;6;7;6;5;5;2;2;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;4;3;6;6;2;3;4;2;2;5;6;4;5;5;99;2;99;2;1;5;1;1;99;3;6;6;6;5;3;2;2;1;5;2;5;2;6;1;NA;6;6;6;6;6;6;6;6;6;6;2;5;5;5;5;4;5;5;5;5;2;3;5;5;5;2;NA;3;2;2;3;3;2;NA;2.7;2.66666666666667;3.66666666666667;5.66666666666667;3;5.33333333333333;3.66666666666667;6;NA
84974;No;672;02/04/2020 11:54;PT-BR;25;Male;Some College, short continuing education or equivalent;Up to 12 years of school;Student;Brazil;no;RJ;Single;0;Yes;Isolated;0;0;NA;· If Program C is adopted 400 people will die.;No;3;3;1;3;2;2;3;1;1;1;5;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.6;3;NA;NA;NA;NA;NA;NA;NA
85333;No;4770;01/04/2020 12:33;PT-BR;22;Female;Some College, short continuing education or equivalent;Up to 6 years of school;Student;Brazil;NA;Rio de Janeirp;Single;0;Not sure;Life carries on with minor changes;3;1;NA;· If Program D is adopted there is 1/3 probability that nobody will die, and 2/3 probability that 600 people will die.;No;2;3;3;1;1;1;1;1;2;4;3;2;2;7;7;3;3;7;7;9;4;4;5;3;4;3;4;5;5;2;3;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;6;2;5;2;4;2;2;2;5;5;4;6;4;4;4;5;1;6;4;5;1;2;6;6;3;5;4;4;6;6;2;2;3;2;3;2;5;1;NA;5;4;4;2;5;5;5;5;5;5;3;2;5;1;5;5;5;5;6;4;3;3;3;3;5;4;NA;2;2;1;2;5;1;NA;3.5;2.33333333333333;5.66666666666667;3.33333333333333;2;3.66666666666667;4.33333333333333;4.5;NA
85564;Yes;2022;01/04/2020 11:28;PT-BR;23;Female;Some College, short continuing education or equivalent;Up to 6 years of school;Student;Brazil;no;Rio de Janeiro;Single;2;Yes;Isolated;2;0;NA;· If Program D is adopted there is 1/3 probability that nobody will die, and 2/3 probability that 600 people will die.;No;3;3;4;2;2;5;3;2;4;3;2;3;3;4;6;5;2;6;7;10;1;6;6;6;6;6;0;5;6;6;1;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;3;5;3;5;5;6;5;2;5;5;2;5;5;5;6;99;6;5;5;99;5;5;6;6;6;5;6;5;5;99;4;4;99;99;4;6;99;NA;2;3;4;4;5;3;5;5;4;4;4;4;5;3;5;4;4;4;5;5;3;3;4;5;4;5;NA;5;6;5;5;6;3;NA;3.7;2.66666666666667;3.33333333333333;3.33333333333333;5.33333333333333;5;3;3.9;NA
85675;No;1019;01/04/2020 11:03;PT-BR;49;Female;PhD/Doctorate;None;Full time employed;Brazil;no;Bahia;Married/cohabiting;1;No;Isolated;1;1;· If Program A is adopted, 200 people will be saved.;NA;No;3;3;3;4;1;3;3;1;3;3;1;1;2;3;5;0;1;9;9;10;0;5;5;NA;5;NA;3;6;5;5;1;4;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;2;4;2;6;3;4;2;4;4;5;5;1;6;2;NA;6;1;1;1;1;6;5;6;1;5;6;5;6;5;1;1;2;1;2;1;6;1;NA;4;4;5;4;4;5;3;5;5;5;3;2;5;2;5;5;1;1;5;5;5;4;5;5;5;5;NA;1;5;5;2;6;1;NA;3.3;1.33333333333333;3;2.33333333333333;3;4;5.66666666666667;4.4;NA
85843;Yes;1244;01/04/2020 10:54;PT-BR;21;Female;Some College, short continuing education or equivalent;College degree;Student;Brazil;no;Rio de Janeiro;Single;0;Yes;Life carries on with minor changes;1;0;· If Program A is adopted, 200 people will be saved.;NA;No;3;5;5;2;1;5;2;1;5;5;2;2;3;5;8;0;0;1;1;2;0;1;4;2;6;6;0;6;6;5;4;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;6;1;4;3;5;5;6;6;4;6;6;6;6;2;6;6;99;6;2;4;1;2;99;6;6;4;4;4;6;4;4;3;4;3;3;1;6;1;NA;3;6;2;4;4;3;4;6;1;3;4;2;6;3;6;5;4;4;6;4;3;4;3;4;1;4;NA;3;3;4;3;3;2;NA;4.6;2.33333333333333;6;3;5.66666666666667;5;3;3.6;NA
86004;No;1320;02/04/2020 10:42;PT-BR;21;Male;Some College, short continuing education or equivalent;PhD/Doctorate;Student;Brazil;no;Rio de Janeiro;Single;0;Yes;Isolated;2;0;NA;· If Program D is adopted there is 1/3 probability that nobody will die, and 2/3 probability that 600 people will die.;No;3;3;2;4;3;2;4;3;2;3;2;2;2;7;9;5;5;5;4;7;5;6;6;6;6;6;3;5;5;5;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;2;4;5;5;3;5;5;5;5;5;5;4;6;5;99;2;99;2;2;2;2;2;99;5;5;5;5;5;2;2;2;2;2;2;5;2;5;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2.5;2;3;4.66666666666667;5;4;3.33333333333333;NA;NA
86201;Yes;1310;01/04/2020 10:27;PT-BR;29;Female;College degree, bachelor, master;Up to 6 years of school;Full time employed;Brazil;no;Rio de janeiro;Single;1;Yes;Isolated;1;2;NA;· If Program D is adopted there is 1/3 probability that nobody will die, and 2/3 probability that 600 people will die.;No;3;2;2;3;1;3;4;2;3;1;3;3;2;9;9;8;7;5;5;5;8;6;6;6;6;6;8;6;5;6;2;4;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4;1;6;6;6;2;4;4;5;4;6;6;4;1;4;6;5;99;6;6;6;6;6;99;6;5;6;6;6;6;5;99;2;6;6;3;6;6;99;NA;6;6;6;6;6;3;6;6;5;6;6;1;6;1;5;6;2;1;6;5;6;6;6;6;6;6;NA;6;6;6;6;6;1;A questao financeira pq a qualquer momento nao sabemos como as pessoas vao sobreviver sem dinheiro.;2.8;2.66666666666667;2;5.66666666666667;4.33333333333333;5;4.66666666666667;5.6;NA
